machineId,lat,lng,offset,hrs,location,total,ww
ZPL3029656,33.4475173,-112.0742715,-25200,0,America/Phoenix,25875593,21699841
ZPL303221K,32.736511,-117.21653,-28800,3600,America/Los_Angeles,25862571,21714644
ZPL303246H,39.7579121,-104.9011377,-25200,3600,America/Denver,25843205,19634442
ZPL304095W,38.954818,-94.7610939,-21600,3600,America/Chicago,25808222,21764866
ZPL303951G,30.4163686,-86.6072493,-21600,3600,America/Chicago,25806235,23738655
ZPL3038818,43.2261359,-77.6602769,-18000,3600,America/New_York,25803705,11875438
ZPL3060684,42.080834,-86.4851259,-18000,3600,America/New_York,25799119,23740976
ZPL305080B,31.234753,-85.45137,-21600,3600,America/Chicago,25780527,24147484
ZPL304391D,47.6282651,-122.1331311,-28800,3600,America/Los_Angeles,25772103,22634294
ZPL303527N,33.9459,-83.4105,-18000,3600,America/New_York,25724021,19450067
ZPL306963K,47.2484108,-122.293887,-28800,3600,America/Los_Angeles,25718524,22903354
ZPL307050Y,47.8493094,-122.2473131,-28800,3600,America/Los_Angeles,25701541,23551617
ZPL305732H,26.2638777,-80.2508726,-18000,3600,America/New_York,25698061,21682504
ZPL3040440,28.019006,-82.761823,-18000,3600,America/New_York,25693059,23306547
ZPL307129X,33.3306885,-111.981536,-25200,0,America/Phoenix,25691626,23491470
ZPL3061238,33.7739741,-84.3657741,-18000,3600,America/New_York,25687320,19561862
ZPL305551Y,37.634792,-77.458009,-18000,3600,America/New_York,25685830,23294384
ZPL303943D,28.6474347,-81.2755251,-18000,3600,America/New_York,25683698,23210513
ZPL305528K,42.4035951,-71.0806771,-18000,3600,America/New_York,25657434,23188634
ZPL307238I,41.4080078,-85.7461688,-18000,3600,America/New_York,25610469,23991061
ZPL305404V,36.858551,-76.207502,-18000,3600,America/New_York,25599748,24353694
ZPL307198P,29.15239,-80.970089,-18000,3600,America/New_York,25595015,22696917
ZPL306184X,34.5067101,-97.9670875,-21600,3600,America/Chicago,25560463,24039196
ZPL3076289,33.973453,-81.156101,-18000,3600,America/New_York,25556961,23546590
ZPL306588X,33.012915,-96.887409,-21600,3600,America/Chicago,25554860,22711452
ZPL306341E,40.0931086,-83.0916003,-18000,3600,America/New_York,25549054,13164828
ZPL3055569,27.83888,-82.786661,-18000,3600,America/New_York,25539180,22860352
ZPL3072838,38.455088,-121.406239,-28800,3600,America/Los_Angeles,25532738,21396014
ZPL3055156,30.3339092,-89.3557285,-21600,3600,America/Chicago,25530901,23425329
ZPL306795F,40.8114841,-96.6256108,-21600,3600,America/Chicago,25529958,21411582
ZPL305433F,34.1541141,-79.7686277,-18000,3600,America/New_York,25509237,23996967
ZPL3059790,39.155544,-76.517016,-18000,3600,America/New_York,25501752,24474064
ZPL305656W,42.2950452,-71.7735311,-18000,3600,America/New_York,25494335,23851438
ZPL3010966,40.337657,-79.8084096,-18000,3600,America/New_York,25493596,23953004
ZPL303939Q,28.569937,-81.229925,-18000,3600,America/New_York,25490235,22898238
ZPL307012G,47.2162925,-122.4687857,-28800,3600,America/Los_Angeles,25477510,20511655
ZPL3028178,33.6293405,-117.7251433,-28800,3600,America/Los_Angeles,25475308,21552094
ZPL301112X,32.536202,-93.770538,-21600,3600,America/Chicago,25469540,24013338
ZPL305310L,37.5403659,-77.4332702,-18000,3600,America/New_York,25466595,21512556
ZPL301015V,37.1242729,-76.3918459,-18000,3600,America/New_York,25447327,23630569
ZPL3056805,28.349507,-81.4896706,-18000,3600,America/New_York,25435763,23532189
ZPL305601K,42.425194,-71.04145,-18000,3600,America/New_York,25435090,24425517
ZPL305300S,35.804826,-78.7806263,-18000,3600,America/New_York,25433513,23036936
ZPL304125W,39.022469,-94.658287,-21600,3600,America/Chicago,25432296,20971114
ZPL3060024,41.6998782,-86.21665,-18000,3600,America/New_York,25429942,23242789
ZPL3054201,39.825102,-84.928068,-18000,3600,America/New_York,25415255,23605040
ZPL306128J,35.136944,-90.011893,-21600,3600,America/Chicago,25411914,20073330
ZPL305392R,39.5351763,-104.8820813,-25200,3600,America/Denver,25400971,21450563
ZPL3068028,44.8636097,-93.3517315,-21600,3600,America/Chicago,25360315,22251870
ZPL3050892,39.0021111,-95.6875727,-21600,3600,America/Chicago,25349862,23034583
ZPL303436Y,33.6268667,-111.9249095,-25200,0,America/Phoenix,25327530,21208193
ZPL307442F,29.9756856,-90.1803641,-21600,3600,America/Chicago,25316274,24119821
ZPL3058908,41.719015,-87.816336,-21600,3600,America/Chicago,25298702,23421488
ZPL3037846,30.014414,-97.8650378,-21600,3600,America/Chicago,25285031,23362448
ZPL306099E,32.5158617,-92.1927395,-21600,3600,America/Chicago,25278186,24188295
ZPL305585T,28.550999,-81.4577259,-18000,3600,America/New_York,25246437,22487300
ZPL306095Y,30.123896,-94.1573839,-21600,3600,America/Chicago,25241373,22330483
ZPL301091V,38.6785584,-90.2587709,-21600,3600,America/Chicago,25226833,22970427
ZPL303518P,48.0841293,-122.173,-28800,3600,America/Los_Angeles,25224015,19575261
ZPL302697E,33.945546,-84.624745,-18000,3600,America/New_York,25205065,23007395
ZPL3063610,36.058728,-79.39966,-18000,3600,America/New_York,25194187,22010309
ZPL3039189,44.7833323,-69.7279691,-18000,3600,America/New_York,25187876,23880856
ZPL305041Y,28.032054,-82.425485,-18000,3600,America/New_York,25171768,22740301
ZPL305609G,39.906402,-74.9779609,-18000,3600,America/New_York,25130771,23932444
ZPL3038410,43.10572,-77.542745,-18000,3600,America/New_York,25130204,17496002
ZPL303688Z,44.860638,-93.484707,-21600,3600,America/Chicago,25107942,19627628
ZPL3051534,30.1897148,-85.6696603,-21600,3600,America/Chicago,25102661,22443377
ZPL3056045,38.326007,-85.7658435,-18000,3600,America/New_York,25083049,22312973
ZPL3055574,35.7224285,-81.3663059,-18000,3600,America/New_York,25069347,22222730
ZPL303796P,39.4677588,-76.3086861,-18000,3600,America/New_York,25063840,19075552
ZPL306389I,38.3429224,-85.6172147,-18000,3600,America/New_York,25062044,21581310
ZPL304065H,28.0787343,-80.6586811,-18000,3600,America/New_York,25056929,23153512
ZPL3040181,42.2554519,-71.7993654,-18000,3600,America/New_York,25056888,23706743
ZPL3050904,44.9483751,-93.2979604,-21600,3600,America/Chicago,25048607,18864972
ZPL302977P,33.565089,-85.075406,-18000,3600,America/New_York,25040587,23333034
ZPL307704U,28.62143,-81.247353,-18000,3600,America/New_York,25026363,22822535
ZPL3040853,28.6695805,-81.4490747,-18000,3600,America/New_York,25021403,23009425
ZPL306416X,35.9209362,-80.5883404,-18000,3600,America/New_York,25013663,23020938
ZPL303916J,44.5448761,-69.6761003,-18000,3600,America/New_York,25010220,23527078
ZPL3027218,33.8798535,-84.4619992,-18000,3600,America/New_York,25003125,23178394
ZPL3051947,35.76515,-78.784008,-18000,3600,America/New_York,24982074,22130186
ZPL305126A,40.7636916,-73.9829032,-18000,3600,America/New_York,24975077,22121679
ZPL305484B,42.2734112,-71.7532328,-18000,3600,America/New_York,24954080,23389228
ZPL303167B,45.530993,-122.6619263,-28800,3600,America/Los_Angeles,24938725,24938725
ZPL303491H,29.5570196,-95.1222406,-21600,3600,America/Chicago,24934883,21493689
ZPL304980J,35.7450789,-83.997455,-18000,3600,America/New_York,24925080,24920350
ZPL3054856,26.1656774,-80.172559,-18000,3600,America/New_York,24919329,22763321
ZPL304979H,32.8660062,-83.6925904,-18000,3600,America/New_York,24902210,22511528
ZPL304457Y,35.565282,-97.534453,-21600,3600,America/Chicago,24898219,20720652
ZPL304050D,41.264058,-73.135034,-18000,3600,America/New_York,24853774,23581365
ZPL307367P,27.880315,-82.8295083,-18000,3600,America/New_York,24796476,22320655
ZPL303310J,28.4811077,-81.3095322,-18000,3600,America/New_York,24777782,22906430
ZPL303279H,29.608338,-98.599675,-21600,3600,America/Chicago,24763833,23204644
ZPL305116H,42.3018017,-71.4012262,-18000,3600,America/New_York,24760743,22872384
ZPL3056287,43.7013129,-72.2896298,-18000,3600,America/New_York,24743613,13639117
ZPL303356X,26.4860054,-81.7867343,-18000,3600,America/New_York,24728287,17640764
ZPL306023L,41.4426347,-85.9878109,-18000,3600,America/New_York,24720091,22611935
ZPL3039370,28.0040807,-81.7231298,-18000,3600,America/New_York,24712731,22176177
ZPL3071949,29.279694,-81.0832889,-18000,3600,America/New_York,24708597,23046701
ZPL3057022,47.71535,-117.3984,-28800,3600,America/Los_Angeles,24706149,21669768
ZPL3051952,26.0459333,-80.2517656,-18000,3600,America/New_York,24699069,22947332
ZPL304031M,38.8540051,-94.780356,-21600,3600,America/Chicago,24698541,21280311
ZPL3033794,39.6117952,-104.7514762,-25200,3600,America/Denver,24673942,19535664
ZPL3040264,30.3848439,-87.6875548,-21600,3600,America/Chicago,24641225,22969334
ZPL3040176,36.052118,-83.991832,-18000,3600,America/New_York,24632858,22747973
ZPL305164S,35.940983,-83.9852102,-18000,3600,America/New_York,24627787,22390181
ZPL305440N,34.9076598,-80.4498438,-18000,3600,America/New_York,24615574,23692236
ZPL303419X,33.7215575,-117.8266671,-28800,3600,America/Los_Angeles,24597677,24597677
ZPL302727E,33.993509,-117.913238,-28800,3600,America/Los_Angeles,24590467,20937660
ZPL305977A,36.1049297,-86.8114651,-21600,3600,America/Chicago,24571438,20424740
ZPL305442D,35.5328025,-79.1864863,-18000,3600,America/New_York,24561280,23153621
ZPL305907N,39.7456939,-104.9920234,-25200,3600,America/Denver,24548236,15468398
ZPL302690D,33.907491,-84.358892,-18000,3600,America/New_York,24522294,19403030
ZPL3039123,41.7995236,-87.5899821,-21600,3600,America/Chicago,24518290,20502419
ZPL3031532,25.993161,-80.206475,-18000,3600,America/New_York,24511313,21792321
ZPL305437V,33.690253,-84.4944562,-18000,3600,America/New_York,24510055,23932427
ZPL304016B,45.5277247,-122.412434,-28800,3600,America/Los_Angeles,24498376,20208119
ZPL3056959,33.9429566,-83.7394998,-18000,3600,America/New_York,24476317,24476317
ZPL3036715,33.850314,-84.205433,-18000,3600,America/New_York,24463737,19987951
ZPL303390Z,33.0872059,-96.8064331,-21600,3600,America/Chicago,24452341,15904389
ZPL305749B,33.602393,-83.8536139,-18000,3600,America/New_York,24448124,22372588
ZPL303472Q,47.7728305,-117.4031507,-28800,3600,America/Los_Angeles,24424671,24424671
ZPL3052836,29.7056,-95.431344,-21600,3600,America/Chicago,24418715,17699545
ZPL303039Z,41.335363,-73.082921,-18000,3600,America/New_York,24415710,22340332
ZPL3044651,36.144754,-80.29997,-18000,3600,America/New_York,24401931,22107402
ZPL305365X,28.5736282,-81.5158308,-18000,3600,America/New_York,24378443,22100235
ZPL306176U,32.5212568,-84.9574959,-18000,3600,America/New_York,24367328,21618224
ZPL3070234,33.943486,-118.244744,-28800,3600,America/Los_Angeles,24350148,20815542
ZPL305774F,32.4025139,-93.798125,-21600,3600,America/Chicago,24297858,22814142
ZPL304041F,42.6979213,-83.3067578,-18000,3600,America/New_York,24295990,22394117
ZPL3056793,36.0866132,-86.6484918,-21600,3600,America/Chicago,24278887,22213158
ZPL304417Q,47.6138588,-122.0353159,-28800,3600,America/Los_Angeles,24275397,21109489
ZPL306098J,32.780423,-96.7998824,-21600,3600,America/Chicago,24273680,19022780
ZPL303826P,26.2415306,-81.769208,-18000,3600,America/New_York,24265606,15053903
ZPL302833E,41.925232,-87.640598,-21600,3600,America/Chicago,24262202,19332809
ZPL305067Q,38.9432405,-95.2420903,-21600,3600,America/Chicago,24235657,19135432
ZPL307215B,36.2973606,-119.1541209,-28800,3600,America/Los_Angeles,24203383,20214162
ZPL3040594,28.1741664,-80.6738457,-18000,3600,America/New_York,24198597,22576594
ZPL303492C,32.2506908,-111.0112642,-25200,0,America/Phoenix,24163838,21974954
ZPL305325P,35.9190055,-81.5245955,-18000,3600,America/New_York,24162320,22701169
ZPL3050386,39.9024963,-74.8285334,-18000,3600,America/New_York,24158573,22814006
ZPL3030643,38.898442,-77.44479,-18000,3600,America/New_York,24155516,21284764
ZPL3049834,36.1114909,-80.088546,-18000,3600,America/New_York,24153064,22499588
ZPL3072249,41.4426347,-85.9878109,-18000,3600,America/New_York,24151481,22161784
ZPL301001M,40.400323,-80.024316,-18000,3600,America/New_York,24144760,22628933
ZPL3057936,33.9296478,-84.3553551,-18000,3600,America/New_York,24129496,21489304
ZPL303827K,39.4677588,-76.3086861,-18000,3600,America/New_York,24127948,19788901
ZPL303549Z,37.7749295,-122.4194155,-28800,3600,America/Los_Angeles,24126219,22664036
ZPL303800X,40.2476299,-74.6862889,-18000,3600,America/New_York,24125103,22617172
ZPL303231D,29.961514,-90.1146354,-21600,3600,America/Chicago,24120646,22453706
ZPL302972E,32.7484882,-117.1587211,-28800,3600,America/Los_Angeles,24117939,20376960
ZPL304113D,39.920552,-75.0365264,-18000,3600,America/New_York,24114813,22477698
ZPL3038911,39.2293047,-84.3747614,-18000,3600,America/New_York,24078576,22241833
ZPL303757C,30.231323,-97.8643309,-21600,3600,America/Chicago,24075910,21972337
ZPL303783B,33.3052327,-111.9000158,-25200,0,America/Phoenix,24027303,20143928
ZPL3076971,47.8819579,-122.2802049,-28800,3600,America/Los_Angeles,23999578,21710654
ZPL307176D,29.2306643,-81.0104494,-18000,3600,America/New_York,23994973,19781861
ZPL304015G,40.7062674,-73.2653092,-18000,3600,America/New_York,23989469,22487950
ZPL3055503,37.6169212,-77.3205018,-18000,3600,America/New_York,23985304,21433920
ZPL306987M,36.150538,-80.279881,-18000,3600,America/New_York,23967031,20936095
ZPL305555E,40.1684586,-74.0471021,-18000,3600,America/New_York,23931559,22743190
ZPL303807Y,38.3715335,-85.1796276,-18000,3600,America/New_York,23915576,22608185
ZPL303763P,30.0878558,-97.8198582,-21600,3600,America/Chicago,23914266,22045940
ZPL302953N,38.7498634,-77.0834951,-18000,3600,America/New_York,23907399,21297445
ZPL305315W,27.8664223,-82.6424846,-18000,3600,America/New_York,23906097,20766553
ZPL304152Q,38.4726534,-77.4116791,-18000,3600,America/New_York,23899721,22476820
ZPL303933K,27.916114,-82.761953,-18000,3600,America/New_York,23884779,22214598
ZPL305424H,30.022901,-90.061657,-21600,3600,America/Chicago,23864505,22865704
ZPL302740Z,32.6808652,-97.416246,-21600,3600,America/Chicago,23862794,22231916
ZPL3027465,34.0011248,-84.0823039,-18000,3600,America/New_York,23838306,19811012
ZPL305517W,36.762972,-76.250349,-18000,3600,America/New_York,23823008,22459816
ZPL304248Q,41.3097923,-73.8690817,-18000,3600,America/New_York,23807605,22554873
ZPL304021T,42.2554519,-71.7993654,-18000,3600,America/New_York,23807198,22382766
ZPL3037934,30.6329603,-97.6829156,-21600,3600,America/Chicago,23797668,21962665
ZPL3037675,30.3291765,-97.6583482,-21600,3600,America/Chicago,23772664,21990902
ZPL303738L,34.065798,-117.273576,-28800,3600,America/Los_Angeles,23769868,21215961
ZPL305385J,34.8263413,-82.5492631,-18000,3600,America/New_York,23757852,20721219
ZPL304117T,34.086745,-81.184749,-18000,3600,America/New_York,23738362,21543476
ZPL3060943,33.517003,-81.716752,-18000,3600,America/New_York,23737875,21854087
ZPL303810Q,40.0404448,-75.54214,-18000,3600,America/New_York,23726831,21832349
ZPL305058S,33.9109524,-118.160864,-28800,3600,America/Los_Angeles,23699254,22191198
ZPL3027470,32.6607237,-97.2785574,-21600,3600,America/Chicago,23672829,22473056
ZPL307105V,34.5636358,-111.8543178,-25200,0,America/Phoenix,23627720,22091154
ZPL303958H,29.2738772,-81.0828243,-18000,3600,America/New_York,23602303,21460246
ZPL303791E,30.4824814,-97.7425744,-21600,3600,America/Chicago,23591241,21667269
ZPL3052418,31.1796055,-85.4010127,-21600,3600,America/Chicago,23555618,22263992
ZPL303844L,33.465504,-112.08241,-25200,0,America/Phoenix,23547058,20563622
ZPL3034700,27.961765,-82.745591,-18000,3600,America/New_York,23544736,21799137
ZPL305519M,39.2098894,-94.6429308,-21600,3600,America/Chicago,23516520,20213975
ZPL303059L,30.4538208,-97.6033655,-21600,3600,America/Chicago,23497666,21695989
ZPL304040K,38.8776872,-77.0179904,-18000,3600,America/New_York,23490971,19494252
ZPL3030726,32.8420807,-116.7025175,-28800,3600,America/Los_Angeles,23487545,20068448
ZPL305677D,38.3429224,-85.6172147,-18000,3600,America/New_York,23453542,19959467
ZPL307044L,34.2013762,-118.5952698,-28800,3600,America/Los_Angeles,23452516,19737773
ZPL305091Z,43.067871,-89.4071476,-21600,3600,America/Chicago,23409579,23409579
ZPL303412W,29.7552916,-95.7521653,-21600,3600,America/Chicago,23394641,21345233
ZPL3040088,40.712029,-73.429526,-18000,3600,America/New_York,23391726,22109911
ZPL3029898,38.898442,-77.44479,-18000,3600,America/New_York,23381237,20745083
ZPL3042372,36.058728,-79.39966,-18000,3600,America/New_York,23371321,21074631
ZPL305108E,42.2579306,-71.1698929,-18000,3600,America/New_York,23324434,21528919
ZPL3036544,33.939608,-83.385943,-18000,3600,America/New_York,23314124,15658018
ZPL3070393,47.6703564,-117.41074,-28800,3600,America/Los_Angeles,23301727,20926285
ZPL3030885,45.5279384,-122.8674701,-28800,3600,America/Los_Angeles,23274836,17099578
ZPL305984I,30.2361178,-97.7952578,-21600,3600,America/Chicago,23247859,14685242
ZPL306049D,43.4192474,-70.7558612,-18000,3600,America/New_York,23237777,21701398
ZPL305049U,28.4772466,-81.4735539,-18000,3600,America/New_York,23234059,17897943
ZPL307361J,35.233252,-97.442192,-21600,3600,America/Chicago,23219803,19121617
ZPL305395C,42.054851,-87.838938,-21600,3600,America/Chicago,23217583,20776278
ZPL303554H,47.8631095,-122.2829575,-28800,3600,America/Los_Angeles,23164339,17969807
ZPL305141L,26.4860054,-81.7867343,-18000,3600,America/New_York,23163717,16416020
ZPL305394H,42.3689072,-83.3340902,-18000,3600,America/New_York,23159663,21514814
ZPL304973B,28.034903,-80.6219189,-18000,3600,America/New_York,23156577,20923603
ZPL306218D,38.979628,-76.5437188,-18000,3600,America/New_York,23134988,20194088
ZPL313883F,34.0681372,-84.1717569,-18000,3600,America/New_York,23134776,21044997
ZPL303860R,41.674596,-86.00296,-18000,3600,America/New_York,23103405,21766657
ZPL303431N,33.4238154,-111.9403088,-25200,0,America/Phoenix,23086791,18243410
ZPL3010641,33.6890488,-84.3739329,-18000,3600,America/New_York,23081461,16183533
ZPL305332X,34.149221,-80.910813,-18000,3600,America/New_York,23068931,21754906
ZPL305483G,35.12959,-78.87937,-18000,3600,America/New_York,23067687,21508614
ZPL307359M,35.378102,-78.5409449,-18000,3600,America/New_York,23061097,20885444
ZPL305742A,38.8462236,-77.3063733,-18000,3600,America/New_York,23055242,18795678
ZPL305341V,32.635164,-85.4231207,-21600,3600,America/Chicago,23034623,21438820
ZPL306437E,34.7755719,-80.3826646,-18000,3600,America/New_York,23034175,21086505
ZPL3060525,41.2152839,-86.783171,-21600,3600,America/Chicago,23021047,21544574
ZPL306138C,40.8139589,-96.69998,-21600,3600,America/Chicago,22997258,14850932
ZPL303706G,41.3032203,-73.2536174,-18000,3600,America/New_York,22996609,21708203
ZPL306391F,35.184598,-101.938189,-21600,3600,America/Chicago,22994537,21153903
ZPL3041913,39.0870813,-94.8826255,-21600,3600,America/Chicago,22979510,20334786
ZPL306986R,47.6501006,-122.6916654,-28800,3600,America/Los_Angeles,22972570,20187497
ZPL306006K,38.5962039,-121.3847709,-28800,3600,America/Los_Angeles,22970067,19599527
ZPL305652G,36.826456,-76.410405,-18000,3600,America/New_York,22961395,20770866
ZPL3052511,41.0529948,-83.6145335,-18000,3600,America/New_York,22951762,20675407
ZPL3039783,33.9226293,-84.017096,-18000,3600,America/New_York,22949211,21155194
ZPL307150L,27.8944186,-82.7795644,-18000,3600,America/New_York,22940740,20287200
ZPL305482L,43.0888103,-75.3119464,-18000,3600,America/New_York,22923693,21670501
ZPL303609E,33.445701,-84.323145,-18000,3600,America/New_York,22920991,21316021
ZPL3056551,33.6880499,-84.4891899,-18000,3600,America/New_York,22899888,20667535
ZPL305229I,42.4969601,-71.1007779,-18000,3600,America/New_York,22835798,21580501
ZPL303286P,39.5340952,-104.791791,-25200,3600,America/Denver,22831519,18978207
ZPL305588E,25.7302155,-80.4159954,-18000,3600,America/New_York,22804701,20074031
ZPL306939B,29.283463,-81.036239,-18000,3600,America/New_York,22719752,20885930
ZPL303976D,39.5951201,-104.8909251,-25200,3600,America/Denver,22695359,18618317
ZPL305722O,42.5189965,-71.1033738,-18000,3600,America/New_York,22689747,21598043
ZPL304995N,39.712486,-86.121251,-18000,3600,America/New_York,22681563,20953093
ZPL304062W,30.4938859,-87.1909207,-21600,3600,America/Chicago,22663064,20573023
ZPL304985U,34.9821457,-80.4608089,-18000,3600,America/New_York,22648549,21040016
ZPL303794Z,26.2415306,-81.769208,-18000,3600,America/New_York,22643161,15150824
ZPL305479T,33.862474,-84.597307,-18000,3600,America/New_York,22623819,20685749
ZPL305106O,36.0604376,-96.0039481,-21600,3600,America/Chicago,22619778,19756417
ZPL307318J,34.427185,-117.38503,-28800,3600,America/Los_Angeles,22602310,13356153
ZPL305581D,34.055608,-84.557304,-18000,3600,America/New_York,22596795,20506302
ZPL304978M,39.9702331,-74.8799068,-18000,3600,America/New_York,22595901,21695901
ZPL305790L,32.426632,-93.709829,-21600,3600,America/Chicago,22586487,20988107
ZPL3039206,40.747895,-73.992514,-18000,3600,America/New_York,22579731,19989559
ZPL3060019,38.818587,-121.190288,-28800,3600,America/Los_Angeles,22578918,20165322
ZPL3060349,41.2899827,-86.6206538,-21600,3600,America/Chicago,22577725,21183753
ZPL306047N,43.0816393,-70.7517914,-18000,3600,America/New_York,22570750,21182652
ZPL303309H,29.7371301,-95.5689392,-21600,3600,America/Chicago,22553026,20888039
ZPL3056375,35.918577,-80.0579031,-18000,3600,America/New_York,22549361,21095804
ZPL3049746,31.3245656,-89.3567848,-21600,3600,America/Chicago,22531779,20629912
ZPL3029920,33.31898,-111.97993,-25200,0,America/Phoenix,22501453,18664554
ZPL307683S,47.7592727,-122.2498966,-28800,3600,America/Los_Angeles,22486876,19914033
ZPL307141N,28.2045009,-82.6660441,-18000,3600,America/New_York,22486272,14370991
ZPL304092B,30.683015,-88.200149,-21600,3600,America/Chicago,22453406,20739382
ZPL304195J,41.456845,-74.381206,-18000,3600,America/New_York,22451882,21420529
ZPL303531A,32.338079,-111.043845,-25200,0,America/Phoenix,22437123,20455400
ZPL306168R,34.593792,-98.40517,-21600,3600,America/Chicago,22434282,20892954
ZPL302955D,35.225378,-80.841961,-18000,3600,America/New_York,22429801,22429801
ZPL304223T,40.6883786,-73.9819936,-18000,3600,America/New_York,22401428,20914666
ZPL305830E,32.881904,-97.383318,-21600,3600,America/Chicago,22368275,20440739
ZPL3052841,33.511556,-82.090215,-18000,3600,America/New_York,22361100,20493028
ZPL303718Z,45.028636,-93.4555507,-21600,3600,America/Chicago,22353744,18299068
ZPL3050391,35.3653354,-80.7726405,-18000,3600,America/New_York,22347127,20419166
ZPL3050298,41.27675,-72.835784,-18000,3600,America/New_York,22308018,20997171
ZPL3064389,34.7516997,-81.037213,-18000,3600,America/New_York,22307789,20665357
ZPL303799A,41.5437243,-96.1258495,-21600,3600,America/Chicago,22306813,19863394
ZPL305369D,34.1247614,-77.902032,-18000,3600,America/New_York,22304545,20871190
ZPL305573A,30.1639268,-92.0398817,-21600,3600,America/Chicago,22290364,19674291
ZPL306400Y,35.463819,-80.871486,-18000,3600,America/New_York,22275249,18297797
ZPL3042213,40.7636916,-73.9829032,-18000,3600,America/New_York,22254220,19746699
ZPL305027I,30.223024,-85.651235,-21600,3600,America/Chicago,22248753,20714763
ZPL303966K,28.3286389,-80.7206494,-18000,3600,America/New_York,22231717,20645450
ZPL3032580,39.608656,-105.1464871,-25200,3600,America/Denver,22231332,19088533
ZPL3056629,36.760747,-76.010436,-18000,3600,America/New_York,22212129,19889120
ZPL305474I,26.2333169,-80.1025504,-18000,3600,America/New_York,22205873,20613188
ZPL3049829,34.7516997,-81.037213,-18000,3600,America/New_York,22172316,20560032
ZPL304229Z,37.75732,-77.464529,-18000,3600,America/New_York,22131852,20690370
ZPL302812X,33.6293405,-117.7251433,-28800,3600,America/Los_Angeles,22124984,18803244
ZPL303339W,39.6784788,-104.9684001,-25200,3600,America/Denver,22093966,15642122
ZPL305994B,38.425061,-121.3904391,-28800,3600,America/Los_Angeles,22071726,20326529
ZPL3055657,30.1897472,-85.6697771,-21600,3600,America/Chicago,22067753,20534635
ZPL306024G,41.624412,-86.691047,-21600,3600,America/Chicago,22056019,20662372
ZPL302871W,41.925232,-87.640598,-21600,3600,America/Chicago,22025797,17358870
ZPL3056050,40.3924105,-74.1007774,-18000,3600,America/New_York,21995485,21142644
ZPL306734Q,38.4740764,-121.4191753,-28800,3600,America/Los_Angeles,21955330,18204434
ZPL3056722,38.15585,-85.5893849,-18000,3600,America/New_York,21948498,18535088
ZPL307407I,34.4985358,-81.9874768,-18000,3600,America/New_York,21920325,19930450
ZPL305393M,38.0855376,-85.8792256,-18000,3600,America/New_York,21915739,19390765
ZPL3055745,41.2659056,-96.2357894,-21600,3600,America/Chicago,21904313,19670198
ZPL304096R,39.288258,-94.90468,-21600,3600,America/Chicago,21896850,19840334
ZPL305838A,28.2822925,-81.3486663,-18000,3600,America/New_York,21892931,20036273
ZPL303012C,34.093064,-84.2410585,-18000,3600,America/New_York,21891359,16953026
ZPL305714L,34.9878036,-81.2275842,-18000,3600,America/New_York,21875866,21865139
ZPL3050821,38.8838452,-94.6676481,-21600,3600,America/Chicago,21855719,17466728
ZPL305428X,42.6009856,-82.8995311,-18000,3600,America/New_York,21824354,19994406
ZPL305983N,29.4934825,-98.4340783,-21600,3600,America/Chicago,21816015,20011078
ZPL301024T,36.785401,-76.10769,-18000,3600,America/New_York,21794089,19969607
ZPL303853J,28.026264,-82.561981,-18000,3600,America/New_York,21787351,20053830
ZPL303295N,34.042165,-84.3398457,-18000,3600,America/New_York,21730715,16639324
ZPL3050887,38.3241544,-85.4727418,-18000,3600,America/New_York,21717179,18496018
ZPL305351O,41.8095963,-87.9939779,-21600,3600,America/Chicago,21711621,19210962
ZPL305892Y,29.5921798,-98.613797,-21600,3600,America/Chicago,21706028,17300747
ZPL305070I,42.4969601,-71.1007779,-18000,3600,America/New_York,21651083,20607246
ZPL3038740,41.6484219,-85.938294,-18000,3600,America/New_York,21628735,20376706
ZPL303075R,34.2732839,-118.77072,-28800,3600,America/Los_Angeles,21627979,20058356
ZPL302919L,35.139208,-80.9222255,-18000,3600,America/New_York,21619654,20775070
ZPL305060P,42.0555899,-88.0452426,-21600,3600,America/Chicago,21603232,18729762
ZPL302706X,33.9191386,-84.3796418,-18000,3600,America/New_York,21595858,19457724
ZPL305078E,38.9057419,-94.361957,-21600,3600,America/Chicago,21567104,18025520
ZPL305071D,41.0529948,-83.6145335,-18000,3600,America/New_York,21564247,19517353
ZPL3060200,41.7660414,-86.3037509,-18000,3600,America/New_York,21545971,19672476
ZPL3055662,36.7506555,-95.9379714,-21600,3600,America/Chicago,21528062,19210942
ZPL305123P,37.5144879,-77.6911584,-18000,3600,America/New_York,21450881,18669601
ZPL307003I,47.061527,-122.766468,-28800,3600,America/Los_Angeles,21443238,19706471
ZPL307316T,48.1530569,-122.1848321,-28800,3600,America/Los_Angeles,21396921,18618059
ZPL303697X,47.6732255,-116.7815741,-28800,3600,America/Los_Angeles,21382300,21046328
ZPL303099T,30.594309,-97.413212,-21600,3600,America/Chicago,21381993,19646429
ZPL3032575,36.0608745,-95.8204419,-21600,3600,America/Chicago,21381899,18180537
ZPL3225179,38.8716876,-77.2296296,-18000,3600,America/New_York,21362458,17542700
ZPL3060608,43.2355552,-70.88094,-18000,3600,America/New_York,21358123,20185632
ZPL305579G,34.3581428,-84.0425529,-18000,3600,America/New_York,21352947,18168245
ZPL305059N,29.5237017,-95.1488753,-21600,3600,America/Chicago,21322036,18169211
